0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.572373401307293580e-03,-2.873681287925141953e-03,3.013078866178489157e-04,-1.878754403298772663e-22,-9.600327385944871504e-19
-6.571461455000237950e-07,7.717120203921881173e-03,-8.621043863775424559e-03,9.037032723914166640e-04,-6.571461455000241127e-07,2.203874621265445602e-07
-4.600015469217537650e-06,1.543416052797984619e-02,-1.724181809784494646e-02,1.806114869451174408e-03,-4.600015469217540191e-06,1.542700413928998823e-06
-1.642839889578647436e-05,2.572298385939668711e-02,-2.873431711287539533e-02,3.005823898521131979e-03,-1.642839889578529190e-05,5.509354957571493247e-06
-4.271189889650394176e-05,3.858199113108867762e-02,-4.309330043657789988e-02,4.496987236652339251e-03,-4.271189889644539484e-05,1.432206883606395743e-05
-9.198527280763606770e-05,5.400753349699874417e-02,-6.030686026767594771e-02,6.268489875665972377e-03,-9.198527280649602912e-05,3.083689499506791939e-05
-1.747373836261329806e-04,7.199265953046091182e-02,-8.035236515575105987e-02,8.301152866976732603e-03,-1.747373836143754043e-04,5.855275814692600771e-05
-3.033897038793356682e-04,9.252559751427910650e-02,-1.031915406439338628e-01,1.056435364562027454e-02,-3.033897037983531927e-04,1.015894828895334059e-04
-4.922597479568533449e-04,1.155880230757802135e-01,-1.287648374816149910e-01,1.301216373789605002e-02,-4.922597475355710867e-04,1.646506619894174837e-04
-7.575048788715806449e-04,1.411531947502235040e-01,-1.569853361751831211e-01,1.557917483415590353e-02,-7.575048770913157987e-04,2.529665656829574840e-04
-1.117043017237507284e-03,1.691840786138283925e-01,-1.877325552896063066e-01,1.817626365800455515e-02,-1.117043010832895634e-03,3.722129274443460056e-04
-1.590449233535341312e-03,1.996316216656571774e-01,-2.208466527642496124e-01,2.068662766272539796e-02,-1.590449213280270687e-03,5.284031502561417192e-04
-2.198831221116370922e-03,2.324333617209312086e-01,-2.561236051776545342e-01,2.296248820624017736e-02,-2.198831163495321497e-03,7.277544379328404348e-04
-2.964692040362810425e-03,2.675125657431677295e-01,-2.933119809125600552e-01,2.482288057699445424e-02,-2.964691890384513716e-03,9.765324766865405084e-04
-3.911794546620335489e-03,3.047780558535552742e-01,-3.321118516998171621e-01,2.605290666961849674e-02,-3.911794184779856902e-03,1.280884068652109100e-03
-5.065047233397540483e-03,3.441248060650537455e-01,-3.721761918721880891e-01,2.640470265500670377e-02,-5.065046415946634038e-03,1.646671599900579458e-03
-6.450434181165723597e-03,3.854352787386283730e-01,-4.131148082802706401e-01,2.560017868671613656e-02,-6.450432437771607894e-03,2.079326179744112220e-03
-8.095010979883920238e-03,4.285813385039022871e-01,-4.545004804955600775e-01,2.333535528271336520e-02,-8.095007446358187808e-03,2.583736595973833323e-03
-1.002698337393191121e-02,4.734264647602115517e-01,-4.958766570004910501e-01,1.928590655706704030e-02,-1.002697652992673785e-02,3.164188369385883930e-03
-1.227587677575454374e-02,5.198279143265378544e-01,-5.367658383499126495e-01,1.311338089922860911e-02,-1.227586404803146861e-02,3.824361567192127980e-03
-1.487279473096171645e-02,5.676384835065767520e-01,-5.766777403550213954e-01,4.471541128501602472e-03,-1.487277191177171186e-02,4.567388931213139935e-03
-1.785075544269982065e-02,6.167075833833791654e-01,-6.151164708331335884e-01,-6.987651067532216903e-03,-1.785071585947077197e-02,5.395968982238327251e-03
-2.124508976837497648e-02,6.668814537253310304e-01,-6.515862199095031615e-01,-2.160872156008790054e-02,-2.124502312448088570e-02,6.312523516413520025e-03
-2.509388290894967385e-02,7.180024697621376628e-01,-6.855952749115350464e-01,-3.972817124873061906e-02,-2.509377369467272537e-02,7.319386005221982343e-03
-2.943844551614420435e-02,7.699076148345075365e-01,-7.166584495033561097e-01,-6.167073430192555189e-02,-2.943827086243545541e-02,8.419006676067646022e-03
-3.432380774084820008e-02,8.224262837989804176e-01,-7.442982139451910228e-01,-8.774627238378460148e-02,-3.432353455394947933e-02,9.614160694925948450e-03
-3.979924141971945273e-02,8.753776429751924937e-01,-7.680449150134429637e-01,-1.182471306257681931e-01,-3.979882258904599707e-02,1.090814689121140033e-02
-4.591883115533718779e-02,9.285678075846226509e-01,-7.874364930860346945e-01,-1.534457981863660281e-01,-4.591820056576585707e-02,1.230496499147408843e-02
-5.274213504913233957e-02,9.817871163428443237e-01,-8.020180670110309551e-01,-1.935927718321572011e-01,-5.274120104532984549e-02,1.380945882413783105e-02
-6.033500121123625687e-02,1.034807794065919051e+00,-8.113416940999379490e-01,-2.389145944116185249e-01,-6.033363804580099687e-02,1.542741123991036613e-02
-6.877063769844510288e-02,1.087382303094805547e+00,-8.149665490551551983e-01,-2.896121116828580533e-01,-6.876867433206461377e-02,1.716557365907009358e-02
-7.813107117442766314e-02,1.139242696408846456e+00,-8.124597239145477934e-01,-3.458590423880295028e-01,-7.812827656170982793e-02,1.903160945281863123e-02
-8.850917132646179963e-02,1.190101301333674089e+00,-8.033978519700447629e-01,-4.078009692044420320e-01,-8.850523498085838270e-02,2.103392601644085355e-02
-1.000114579629689249e-01,1.239653085331628324e+00,-7.873698262069476206e-01,-4.755548109891687414e-01,-1.000059640978028797e-01,2.318136539434164159e-02
-1.127619319181094593e-01,1.287580090370780583e+00,-7.639810493778674827e-01,-5.492087031030047362e-01,-1.127543247382443992e-01,2.548271720035442597e-02
-1.269071487924920971e-01,1.333558380603796722e+00,-7.328599616422226681e-01,-6.288219594123831691e-01,-1.268966854749089268e-01,2.794600920830188351e-02
-1.426226180985725456e-01,1.377268042890620769e+00,-6.936680924578915164e-01,-7.144243791309725644e-01,-1.426083045653182557e-01,3.057751868792172797e-02
-1.601202062197288889e-01,1.418406912718856994e+00,-6.461156051900179831e-01,-8.060135649101825006e-01,-1.601007089709796660e-01,3.338043023107023499e-02
-1.796552046413504855e-01,1.456708814767353477e+00,-5.899851667679699707e-01,-9.035481596426011563e-01,-1.796287300025134759e-01,3.635304682742156873e-02
-2.015293399147229658e-01,1.491966983705314442e+00,-5.251675609710478865e-01,-1.006934189616532249e+00,-2.014934713798613719e-01,3.948645894352308811e-02
-2.260807201059527871e-01,1.524062332480321302e+00,-4.517114894918270451e-01,-1.116001691357538128e+00,-2.260322090497368375e-01,4.276165146139102036e-02
-2.536410309035806998e-01,1.552992965508705359e+00,-3.698844734506074317e-01,-1.230471153496784265e+00,-2.535755562202586799e-01,4.614633496825238518e-02
-2.844227799657099154e-01,1.578893811077718201e+00,-2.802269341607575570e-01,-1.349916885479511164e+00,-2.843347504235321788e-01,4.959263283650321846e-02
-3.182868113524289222e-01,1.602024667913440448e+00,-1.835576885693940008e-01,-1.473748190888034548e+00,-3.181694097363180207e-01,5.303842972947448581e-02
-3.543923161258381027e-01,1.622709484759563781e+00,-8.088897382657279922e-02,-1.601234200492600346e+00,-3.542381443587547252e-01,5.641671654235747707e-02
-3.909617032534695724e-01,1.641274980568688591e+00,2.667550078947651671e-02,-1.731546878097083519e+00,-3.907642940727557579e-01,5.967358449074487703e-02
-4.256714346907958246e-01,1.658140603636176102e+00,1.377795314564700946e-01,-1.863691061069054467e+00,-4.254270681050578151e-01,6.278133133766929108e-02
-4.567284336100899678e-01,1.674087367449377473e+00,2.503253490875503307e-01,-1.996282519381888054e+00,-4.564367696656901341e-01,6.572733907623734551e-02
-4.835993492737570842e-01,1.690356647838136661e+00,3.613276872013915231e-01,-2.127504012743816730e+00,-4.832623187975917944e-01,6.849105114839687536e-02
-5.067174316827739444e-01,1.708348441035454357e+00,4.675709752729440005e-01,-2.255473714133540142e+00,-5.063376490833170207e-01,7.104118638341534731e-02
-5.268210026576608529e-01,1.729217245235062039e+00,5.664517056817964802e-01,-2.378696388791532446e+00,-5.264008510801047036e-01,7.335070329802809153e-02
-5.445705187682297055e-01,1.753681979148328463e+00,6.563391336205836035e-01,-2.496237506197264366e+00,-5.441119326539854972e-01,7.540742602089237079e-02
-5.604560589228840817e-01,1.782051406427118900e+00,7.364655685981054134e-01,-2.607634586922054520e+00,-5.599606200342763795e-01,7.721429830551239382e-02
-5.748205400389830855e-01,1.814334440896060441e+00,8.066478035828777982e-01,-2.712722399422581976e+00,-5.742896375561928890e-01,7.878488675356050408e-02
-5.879016884862295900e-01,1.850347163145068530e+00,8.670387653389495242e-01,-2.811486264574352134e+00,-5.873366568461020343e-01,8.013884549646448086e-02
-5.998656794877180731e-01,1.889790024519669709e+00,9.179633443661252556e-01,-2.903971562019334041e+00,-5.992678990519524351e-01,8.129874910085617412e-02
-6.108304299073478161e-01,1.932297807442321380e+00,9.598255865535367803e-01,-2.990238753449390163e+00,-6.102013943241118010e-01,8.228813280134492092e-02
-6.208814534891131665e-01,1.977471304830227039e+00,9.930616208725527860e-01,-3.070346707714216805e+00,-6.202228095015567266e-01,8.313028776463328440e-02
-6.300828638505712176e-01,2.024898080435871606e+00,1.018118151537451554e+00,3.138834170454018135e+00,-6.293964281870224609e-01,8.384747718996364563e-02
-6.384851523431187559e-01,2.074166877024230526e+00,1.035443918205701808e+00,3.070875403746129439e+00,-6.377729096318357493e-01,8.446039285985354472e-02
-6.461306886709483610e-01,2.124878135084681041e+00,1.045487060743416574e+00,3.008894803883534141e+00,-6.453947742836657619e-01,8.498777299434437382e-02
-6.530575136169491923e-01,2.176651822874895448e+00,1.048694710128060592e+00,2.952808104664389699e+00,-6.523001855400638593e-01,8.544615283145361173e-02
-6.593018066330850191e-01,2.229133121978533083e+00,1.045513048440353865e+00,2.902508701194043805e+00,-6.585254105252101864e-01,8.584973735632230041e-02
-6.648993264060565345e-01,2.281996224060951484e+00,1.036387125884414839e+00,2.857864116384240649e+00,-6.641062577469447614e-01,8.621038663050054063e-02
-6.698860821938275034e-01,2.334946406295336452e+00,1.021760266400261852e+00,2.818714512582200182e+00,-6.690787488543222805e-01,8.653769876371625314e-02
-6.742984654691345225e-01,2.387720558525540326e+00,1.002073153983118470e+00,2.784872996995683359e+00,-6.734792532357161132e-01,8.683916991584406109e-02
-6.781730406645254394e-01,2.440086371805830545e+00,9.777627932597782179e-01,2.756127334670507079e+00,-6.773442833774175886e-01,8.712040774221314898e-02
-6.815461573295800157e-01,2.491840432164517782e+00,9.492615509121296036e-01,2.732242636379591971e+00,-6.807101124708744289e-01,8.738537508378002583e-02
-6.844535063864926050e-01,2.542805481151491076e+00,9.169964500104927918e-01,2.712964604220763132e+00,-6.836123362736744591e-01,8.763664383325915630e-02
-6.869297048025835295e-01,2.592827103539433686e+00,8.813888308672138683e-01,2.698022974418734954e+00,-6.860854630441369784e-01,8.787564362638390636e-02
-6.890079596116470695e-01,2.641770086297105191e+00,8.428544231082272242e-01,2.687134878317918751e+00,-6.881625821656582875e-01,8.810289516327518555e-02
-6.907198358457412590e-01,2.689514667921833802e+00,8.018038016928018541e-01,2.680007935897792404e+00,-6.898751358644139575e-01,8.831822268753465599e-02
-6.920951339209586717e-01,2.735952869642112262e+00,7.586431286659992557e-01,2.676342991568783969e+00,-6.912527995271636749e-01,8.852094392307972848e-02
-6.931618694765050437e-01,2.780985074565010429e+00,7.137750153825169752e-01,2.675836492269316746e+00,-6.923234636657903396e-01,8.871003837811004822e-02
-6.939463411001172144e-01,2.824516999839768339e+00,6.675992803797720088e-01,2.678182587247412982e+00,-6.931133030615176382e-01,8.888429636629120723e-02
-6.944732671737086083e-01,2.866457189833291341e+00,6.205133320064536440e-01,2.683075091889578712e+00,-6.936469144516931307e-01,8.904245147718982401e-02
-6.947659708626842123e-01,2.906715141831911264e+00,5.729118819342753355e-01,2.690209498204888305e+00,-6.939475019247485221e-01,8.918329871858900193e-02
-6.948465911110082160e-01,2.945200154209830057e+00,5.251857089261120493e-01,2.699285224459174515e+00,-6.940370880304783663e-01,8.930579936017926657e-02
-6.947362969877312056e-01,2.981820953551539866e+00,4.777192560691159717e-01,2.710008268093423212e+00,-6.939367280920960557e-01,8.940917189430724887e-02
-6.944554829866079748e-01,3.016486106262433520e+00,4.308869694764670966e-01,2.722094354231689106e+00,-6.936667054514835673e-01,8.949296683924165552e-02
-6.940239244421952947e-01,3.049105150418745858e+00,3.850484708429763869e-01,2.735272558871513660e+00,-6.932466869220548222e-01,8.955712177288265019e-02
-6.934608757621921749e-01,3.079590301021986498e+00,3.405428793791235864e-01,2.749289245392123160e+00,-6.926958212320769581e-01,8.960199246095362779e-02
-6.927851000965673522e-01,3.107858501079215685e+00,2.976828173679696987e-01,2.763912013345156904e+00,-6.920327691250514057e-01,8.962835660105179791e-02
-6.920148271210019297e-01,3.133833532854855886e+00,2.567487893983657066e-01,2.778933257199058815e+00,-6.912756617977798834e-01,8.963738864764325687e-02
-6.911676446996890544e-01,-3.125737418646469923e+00,2.179846628214414661e-01,2.794172905427067644e+00,-6.904419934018060090e-01,8.963060712430889754e-02
-6.902603385335520647e-01,-3.104541168880488033e+00,1.815948677428652069e-01,2.809479975661805629e+00,-6.895484616412702605e-01,8.960979909252164699e-02
-6.893086996264434774e-01,-3.085809685697708193e+00,1.477436945900658105e-01,2.824732730237868861e+00,-6.886107762090237783e-01,8.957692916334261679e-02
-6.883273212827087928e-01,-3.069578905058626628e+00,1.165567545029257690e-01,2.839837411637269771e+00,-6.876434566850885277e-01,8.953404186997780678e-02
-6.873294052788673225e-01,-3.055874762036298264e+00,8.812436240251975139e-02,2.854725728590665312e+00,-6.866596394692250360e-01,8.948316603885496379e-02
-6.863265918311437508e-01,-3.044714449916123833e+00,6.250637512822042330e-02,2.869351405946410249e+00,-6.856709083269256766e-01,8.942622818957199349e-02
-6.853288216320090331e-01,-3.036108023702928094e+00,3.973790489996752162e-02,2.883686180817921940e+00,-6.846871568102295136e-01,8.936497952593347449e-02
-6.843442321475783352e-01,-3.030060151658453993e+00,1.983532969843692512e-02,2.897715624821686209e+00,-6.837164847593277806e-01,8.930093843628600370e-02
-6.833790856385513202e-01,-3.026571843746800994e+00,2.802106335520828089e-03,2.911435116725237027e+00,-6.827651263790797120e-01,8.923534815885325600e-02
-6.824377234107047441e-01,-3.025642027204111795e+00,-1.136598251882294137e-02,2.924846207969485246e+00,-6.818374044360362429e-01,8.916914768891583132e-02
-6.815225394961000882e-01,-3.027268883589345982e+00,-2.267638629244674714e-02,2.937953539012927884e+00,-6.809357038173089460e-01,8.910295316001201615e-02
-6.806339668984113800e-01,-3.031450899682573752e+00,-3.113627877808380212e-02,2.950762393036614473e+00,-6.800604576204208884e-01,8.903704670308426605e-02
-6.797704702258910991e-01,-3.038187612287852613e+00,-3.675003567593623788e-02,2.963276922429904481e+00,-6.792101396263261481e-01,8.897136998921448270e-02
-6.789285395841174742e-01,-3.047480043820451900e+00,-3.951770211944316546e-02,2.975499053243906733e+00,-6.783812580485237831e-01,8.890552011333609228e-02
-6.781026817441915266e-01,-3.059330833094710655e+00,-3.943443568053323078e-02,2.987428060176783529e+00,-6.775683465870617761e-01,8.883874604367643368e-02
-6.772854057088923962e-01,-3.073744066453661716e+00,-3.649091067397529364e-02,2.999060804723045592e+00,-6.767639499160270633e-01,8.876994446535506345e-02
-6.764672008382457413e-01,-3.090724810923137778e+00,-3.067468153153141142e-02,3.010392636641637143e+00,-6.759586017656391554e-01,8.869765445470552401e-02
-6.756365066978593514e-01,-3.110278345930307609e+00,-2.197251906017915618e-02,3.021418968831697249e+00,-6.751407947558815126e-01,8.862005103447610777e-02
-6.747796748150962642e-01,-3.132409085691137740e+00,-1.037374628227464429e-02,3.032137543159077797e+00,-6.742969421542420738e-01,8.853493829667256898e-02
-6.738809236192309093e-01,3.126066124085392417e+00,4.125397174622542386e-03,3.042551404719116004e+00,-6.734113328149140543e-01,8.843974345734295639e-02
-6.729222890099677556e-01,3.098778496720398401e+00,2.151634961832797968e-02,3.052672589015980265e+00,-6.724660817184274775e-01,8.833151392724207518e-02
-6.718835741706312703e-01,3.068921181366593309e+00,4.177181213288008732e-02,3.062526494801977250e+00,-6.714410796961041150e-01,8.820692020935967659e-02
-6.707423032195342083e-01,3.036510349117387708e+00,6.483843475244271959e-02,3.072156859421518948e+00,-6.703139468953049906e-01,8.806226807746540819e-02
-6.694736837133271612e-01,3.001573024765878284e+00,9.062883584550404659e-02,3.081631170056301716e+00,-6.690599949586436557e-01,8.789352388311875985e-02
-6.680505823445739289e-01,2.964149699310650199e+00,1.190133467332072786e-01,3.091046234791462233e+00,-6.676522022203604800e-01,8.769635673634858242e-02
-6.664435157638647356e-01,2.924296850810837345e+00,1.498120580613162556e-01,3.100533512098911260e+00,-6.660612038199609231e-01,8.746620040760166859e-02
-6.646206537140679771e-01,2.882089140504284330e+00,1.827879199437890123e-01,3.110263678399393772e+00,-6.642552939086840968e-01,8.719833582751612688e-02
-6.625478243582217930e-01,2.837621019912012876e+00,2.176417616515050335e-01,3.120449835644869996e+00,-6.622004298460912874e-01,8.688799189578887139e-02
-6.601885023037898925e-01,2.791007497343106269e+00,2.540100848607755868e-01,3.131348766207012524e+00,-6.598602189398705686e-01,8.653045815904973626e-02
-6.575037498382172441e-01,2.742383886321529296e+00,2.914662934369717795e-01,-3.139925541249557917e+00,-6.571958583284862598e-01,8.612119844996195261e-02
-6.544520735963117453e-01,2.691904496822612458e+00,3.295256389047843126e-01,-3.126664470231132142e+00,-6.541659903357549544e-01,8.565595090344849116e-02
-6.509891547067658824e-01,2.639740412065405106e+00,3.676536368394665022e-01,-3.111682941251917356e+00,-6.507264314564441543e-01,8.513079815242047266e-02
-6.470674117888062238e-01,2.586076674459963698e+00,4.052771661064898945e-01,-3.094586534000603351e+00,-6.468297344330724563e-01,8.454219289626699330e-02
-6.426353622063412097e-01,2.531109328914426193e+00,4.417970540272467828e-01,-3.074966412212973843e+00,-6.424245488759228184e-01,8.388692854589045733e-02
-6.376367544631510453e-01,2.475042796430656278e+00,4.766008012609613820e-01,-3.052409331884398558e+00,-6.374547533013803502e-01,8.316205138246184070e-02
-6.320094485718126265e-01,2.418087963569856669e+00,5.090742505105719795e-01,-3.026507237935305739e+00,-6.318583353697607707e-01,8.236471802534542364e-02
-6.256840165076636984e-01,2.360461198201970756e+00,5.386113919734508704e-01,-2.996865870283218047e+00,-6.255659923657236332e-01,8.149200836686081029e-02
-6.185820174576301955e-01,2.302384286746053110e+00,5.646219973251030977e-01,-2.963112089923083392e+00,-6.184994065808387953e-01,8.054070851229379324e-02
-6.106138699635746958e-01,2.244085082039976697e+00,5.865372480033748115e-01,-2.924899906054278187e+00,-6.105691176982571688e-01,7.950708058742030071e-02
-6.016761935410358531e-01,2.185798486405321928e+00,6.038138829530877993e-01,-2.881915380233745161e+00,-6.016718648329434371e-01,7.838663717861132918e-02
-5.916484240469968015e-01,2.127767280538473305e+00,6.159376114277790304e-01,-2.833880689246010220e+00,-5.916872026505487492e-01,7.717393851924149450e-02
-5.803884174631780413e-01,2.070242235960368049e+00,6.224266487604938058e-01,-2.780557667380884279e+00,-5.804731064387013140e-01,7.586243094150407762e-02
-5.677266438294148454e-01,2.013480897772970568e+00,6.228362989888347467e-01,-2.721751164508365406e+00,-5.678601680768461391e-01,7.444434559570822785e-02
-5.534584396548883900e-01,1.957744375238944734e+00,6.167655973442829342e-01,-2.657312598293887884e+00,-5.536438513379052795e-01,7.291067622822830496e-02
-5.373336528508414478e-01,1.903291415489754224e+00,6.038671976231124727e-01,-2.587144191980409680e+00,-5.375741403530236440e-01,7.125125209266755522e-02
-5.190429457977268068e-01,1.850368959882241038e+00,5.838619742756701037e-01,-2.511204602348924286e+00,-5.193418459203538173e-01,6.945491337423877198e-02
-4.982002102318137671e-01,1.799198329625478765e+00,5.565601596091684922e-01,-2.429516944188434113e+00,-4.985610209228980572e-01,6.750977515446167365e-02
-4.743214973462572814e-01,1.749956295013655128e+00,5.218909997202386686e-01,-2.342180489399635857e+00,-4.747478828613557744e-01,6.540351870060405470e-02
-4.468038517784461705e-01,1.702750954293982044e+00,4.799421011663986270e-01,-2.249387167026077883e+00,-4.472996209968170267e-01,6.312355015787042556e-02
-4.149154867455024931e-01,1.657594626666881954e+00,4.310057847825936594e-01,-2.151442362929917973e+00,-4.154845033860390391e-01,6.065667388599960824e-02
-3.778282564461535875e-01,1.614382201022934726e+00,3.756181563136946067e-01,-2.048784000490948998e+00,-3.784742000403791828e-01,5.798760287869836327e-02
-3.347641865693036789e-01,1.572897578693875920e+00,3.145490653723312935e-01,-1.941980197189166812e+00,-3.354900232869802990e-01,5.509529692134000622e-02
-2.853874500148474991e-01,1.532894158638846038e+00,2.486541649739983928e-01,-1.831661562256533093e+00,-2.861944309376789897e-01,5.194666829801645319e-02
-2.305613255333000544e-01,1.494301616654203135e+00,1.784814887487381485e-01,-1.718331458539660961e+00,-2.314474777061088784e-01,4.849143733696037462e-02
-1.731998566629158742e-01,1.457500194872196619e+00,1.037278176626858228e-01,-1.602091632766559304e+00,-1.741585961876623567e-01,4.467254734939514471e-02
-1.180592886603585023e-01,1.423313821107756727e+00,2.320994932551925793e-02,-1.482606690856394183e+00,-1.190797205914988499e-01,4.046893619697297662e-02
-6.958194253116636863e-02,1.392396909082596945e+00,-6.395997312001489021e-02,-1.359678044785459949e+00,-7.065166313835612166e-02,3.594495719163033620e-02
-2.967091320631864287e-02,1.364527094175453259e+00,-1.569289621405448032e-01,-1.233994560822647912e+00,-3.077930481269820079e-02,3.124185353657719932e-02
2.264667001492103038e-03,1.338576013902048167e+00,-2.529909230916028151e-01,-1.107211734932325831e+00,1.125036147040785195e-03,2.651912705773314116e-02
2.789241197113558057e-02,1.313006032648620369e+00,-3.486018238900386312e-01,-9.814164865063267351e-01,2.672615965485731354e-02,2.191042255323601834e-02
4.888284013024602609e-02,1.286366084038314650e+00,-4.404344204990299771e-01,-8.585518784762855571e-01,4.769268283973933376e-02,1.751023088065120289e-02
6.652368557199388188e-02,1.257565179203637307e+00,-5.259632471794649655e-01,-7.400970539054154695e-01,6.531119764756124213e-02,1.337588249299424131e-02
8.170720837801555281e-02,1.225937310754883658e+00,-6.035859518673180046e-01,-6.270105085059179961e-01,8.047330213838267687e-02,9.534821153012204217e-03
9.502747587173528132e-02,1.191184187281054019e+00,-6.724723712679308019e-01,-5.198283339770387590e-01,9.377267628179741799e-02,5.993151270077580473e-03
1.068777652638464165e-01,1.153277851268329046e+00,-7.323331122664203940e-01,-4.188039804962382928e-01,1.056023646540056454e-01,2.743217596007157741e-03
1.175214817015627911e-01,1.112370280301260728e+00,-7.832170183478841530e-01,-3.240251945495191133e-01,1.162256297340944211e-01,-2.307473403638329618e-04
1.271386616965295424e-01,1.068725183922818234e+00,-8.253695179580676777e-01,-2.354908577177927675e-01,1.258224204886957132e-01,-2.948840853634537070e-03
1.358555773533117184e-01,1.022670941741738559e+00,-8.591450989725448739e-01,-1.531536676112694173e-01,1.345189570827504955e-01,-5.433082672749795644e-03
1.437636577705927732e-01,9.745690406260558714e-01,-8.849572074117070253e-01,-7.694009867242486422e-02,1.424066406182234179e-01,-7.705895350324336313e-03
1.509317790340973520e-01,9.247928012787288710e-01,-9.032509495609951644e-01,-6.757349070685356174e-03,1.495543356205724095e-01,-9.789129468126149536e-03
1.574143635392830642e-01,8.737127998103797477e-01,-9.144886254407913473e-01,5.750616508697385665e-02,1.560164641797977259e-01,-1.170342845421225644e-02
1.632567393323227645e-01,8.216867944211746488e-01,-9.191420472365511296e-01,1.159828093218869538e-01,1.618383615189415980e-01,-1.346782048028713659e-02
1.684986451074071412e-01,7.690528892962935625e-01,-9.176882411363195269e-01,1.688280348179862500e-01,1.670597781618549660e-01,-1.509947676106383752e-02
1.731764517347881838e-01,7.161251898215439393e-01,-9.106067428993214197e-01,2.162219101610750038e-01,1.717170993261077083e-01,-1.661360051455188294e-02
1.773244929481794241e-01,6.631914652854774550e-01,-8.983776214516885350e-01,2.583694750186470990e-01,1.758446740222637805e-01,-1.802342094334476522e-02
1.809757901418740933e-01,6.105124508743225986e-01,-8.814798645487020856e-01,2.954998970038065775e-01,1.794755387065443408e-01,-1.934026998414850942e-02
1.841623838131801194e-01,5.583224652257072762e-01,-8.603900080749118384e-01,3.278646171034770851e-01,1.826417479376358510e-01,-2.057372091495836969e-02
1.869154297852480273e-01,5.068310371905884182e-01,-8.355809918187487861e-01,3.557347542317548239e-01,1.853744700971356463e-01,-2.173176941938075382e-02
1.892651745349535897e-01,4.562252483685259596e-01,-8.075212436920946590e-01,3.793980478481212559e-01,1.877039624303114829e-01,-2.282104005989340004e-02
1.912408880322205018e-01,4.066725156536152297e-01,-7.766739703272083073e-01,3.991555787365859143e-01,1.896595037542075923e-01,-2.384700415777138080e-02
1.928708035782871200e-01,3.583235623183716467e-01,-7.434965889404717698e-01,4.153184438149061242e-01,1.912693342711542233e-01,-2.481419834555319975e-02
1.941820916759556259e-01,3.113153557265718185e-01,-7.084401890434147697e-01,4.282044878316915715e-01,1.925606294817458208e-01,-2.572643605918681353e-02
1.952008782677723542e-01,2.657738226899832856e-01,-6.719488742289015937e-01,4.381351257965219181e-01,1.935595185044525768e-01,-2.658700661693561701e-02
1.959523058209576563e-01,2.218161887095513596e-01,-6.344588128565014085e-01,4.454322348544366150e-01,1.942911452611602585e-01,-2.739885812141482427e-02
1.964606277528706813e-01,1.795528251202256065e-01,-5.963968297287219889e-01,4.504150605422291842e-01,1.947797630108470957e-01,-2.816476123078211213e-02
1.967493217428118168e-01,1.390885297166900569e-01,-5.581784049063888142e-01,4.533970750044692966e-01,1.950488477720624669e-01,-2.888745103862528502e-02
1.968412049805785824e-01,1.005232130227450560e-01,-5.202050135804671127e-01,4.546827457598175415e-01,1.951212136843297751e-01,-2.956974415873939166e-02
1.967585340419830131e-01,6.395201392897185977e-02,-4.828608396654738844e-01,4.545642206640164718e-01,1.950191130015802021e-01,-3.021462797924525170e-02
1.965230737181767884e-01,2.946492234986832631e-02,-4.465090147440530233e-01,4.533180000230453421e-01,1.947643050488758187e-01,-3.082531928389594181e-02
1.961561226329711083e-01,-2.853962934289480669e-03,-4.114876536304208909e-01,4.512017368782673676e-01,1.943780819809091398e-01,-3.140529031096839230e-02
1.956784885574683885e-01,-3.292737428208368511e-02,-3.781060522375280231e-01,4.484513638160603777e-01,1.938812442543627057e-01,-3.195826193484998384e-02
1.951104123651382360e-01,-6.068582767902053893e-02,-3.466414565746785414e-01,4.452787717440922499e-01,1.932940247575027914e-01,-3.248816587859480742e-02
1.944714456555405313e-01,-8.606841035935444695e-02,-3.173367859382773548e-01,4.418702509017066737e-01,1.926359666225549716e-01,-3.299908032748208320e-02
1.937802921787306343e-01,-1.090232610927022172e-01,-2.903995970733238563e-01,4.383858452377925596e-01,1.919257648476955236e-01,-3.349514549780326089e-02
1.930546264414567392e-01,-1.295076562276586407e-01,-2.660024263367756214e-01,4.349596785486226636e-01,1.911810851029981662e-01,-3.398046712005648590e-02
1.923109038262580672e-01,-1.474876794334597785e-01,-2.442844750415447963e-01,4.317012040589152111e-01,1.904183740444352624e-01,-3.445901610437903523e-02
1.915641753168411121e-01,-1.629375141421358641e-01,-2.253544448579167248e-01,4.286972310109798401e-01,1.896526742233890228e-01,-3.493453184010383850e-02
1.908279170890946064e-01,-1.758384442404643255e-01,-2.092942141644452692e-01,4.260145106095662992e-01,1.888974538471804576e-01,-3.541043489416392104e-02
