7.846793578612279996e-01,-4.995947783328492653e-01,-4.157079364243058506e-04,-1.784894972024208756e-02,-8.119338950121090018e-05,-2.061424316359561013e-03,-3.786141575236254275e-03,1.611198275418675857e-02,1.789518688501914520e-02,-1.819860936574714538e-02,6.242970824182495285e-03,-6.546393304910821595e-03,0.000000000000000000e+00
7.882853705572619996e-01,-5.009938017885211536e-01,2.941532605553908841e-03,-1.178489497202420966e-01,-1.000811933895012218e-01,9.793857568364044974e-02,-1.037861415752362598e-01,1.161119827541867711e-01,-8.210481311498085688e-02,8.180139063425286017e-02,2.315369823243805525e-02,9.345360669508918916e-02,0.000000000000000000e+00
7.883053497805962984e-01,-5.009651245768600436e-01,3.080391971999810966e-03,-1.354537637251759241e-01,-9.175667457465902510e-02,7.841465823868579155e-02,-9.835834641716320603e-02,1.312679432263493262e-01,-8.140097160118896225e-02,8.609508491689440990e-02,2.418141347185701062e-02,9.742342725210369203e-02,0.000000000000000000e+00
7.882511275149955976e-01,-5.008474419007901135e-01,3.206113652777141821e-03,-1.512311989517976796e-01,-8.151767105406171332e-02,5.515427982145063024e-02,-9.111352131810804278e-02,1.446797184430578531e-01,-7.744696344336637894e-02,8.938859377263037864e-02,2.725645016625603476e-02,1.015959075712631887e-01,0.000000000000000000e+00
7.881170017048493293e-01,-5.005716246321737506e-01,3.382199461110510681e-03,-1.654358910864265342e-01,-6.758599376347371179e-02,2.505867530426483455e-02,-8.072674037309324202e-02,1.566075742950514549e-01,-6.813338032906487984e-02,9.352115914911922345e-02,3.439578330555406044e-02,1.079027229227554896e-01,0.000000000000000000e+00
7.878190372780861095e-01,-4.996972575597865562e-01,3.945694467245896946e-03,-1.781961864458408706e-01,-4.549689092362334264e-02,-1.732384185876005914e-02,-6.620758485399240445e-02,1.672637214985985832e-01,-3.964281359397288373e-02,1.078160142289795315e-01,5.805618985943130500e-02,1.270277381838305630e-01,0.000000000000000000e+00
7.873813067852794001e-01,-4.984144842114073271e-01,4.736204950224547419e-03,-1.897107193139327408e-01,-6.021176550884178857e-02,2.276956154589698453e-02,-9.735466874941492432e-02,1.768226522397133016e-01,2.148745516985704762e-03,1.277197407619143077e-01,9.275190729752200158e-02,1.540273063896331618e-01,0.000000000000000000e+00
7.869582729866255733e-01,-4.974502233369799131e-01,5.220196748981973528e-03,-2.002786423215716094e-01,-3.704999646746169606e-02,-2.177310308342831138e-02,-8.173432899783816818e-02,1.854289879227397353e-01,3.431188887448197167e-02,1.386499043465495296e-01,1.180574501294723161e-01,1.718150704998143707e-01,0.000000000000000000e+00
7.864758982628883288e-01,-4.964058349769420175e-01,5.704603594068514798e-03,-2.099467464186551280e-01,-5.471234955940576516e-02,2.185781051562067298e-02,-1.134535610017451401e-01,1.932034896938971125e-01,6.933514603478285743e-02,1.491213115083820373e-01,1.452611591365598753e-01,1.901060258148600524e-01,0.000000000000000000e+00
7.859728915088810552e-01,-4.954278838597966916e-01,6.092017482509706587e-03,-2.188553515919839654e-01,-3.111629767297820551e-02,-2.396610667605362024e-02,-9.696492439517204187e-02,2.002477022331990153e-01,1.025381261738768923e-01,1.565546902348950442e-01,1.703101350527993774e-01,2.056934087642278419e-01,0.000000000000000000e+00
7.854574527649937910e-01,-4.945226969973857689e-01,6.387046503360861195e-03,-2.270986701802775176e-01,-4.952408129074666043e-02,1.960238190858358195e-02,-1.278521191534271739e-01,2.066475724093584376e-01,1.336687297609336911e-01,1.611522544080288277e-01,1.930852053178931382e-01,2.186465062593245801e-01,0.000000000000000000e+00
